"PC1","PC2","PC3","PC4","PC5","PC6"
-2.95236124269745,0.248618918665638,-1.59422682072398,-0.960044398572536,0.150588092032797,-0.404140758691383
-2.42411784637477,0.574968363027834,-1.52815779414967,-0.409397711017849,0.23965752817294,-0.298939216477245
-1.54075663097807,0.527796408895394,-0.679525552953639,0.227914092714264,0.0910406240334454,-0.192189996951969
-2.30724621713768,0.469238005019887,-0.290761418214958,0.381349591079056,-0.0179147752367032,0.00942527312553451
-2.82202626441351,0.374927608823896,-0.357711953315625,0.876654156474579,0.247949634184653,0.0664741318544219
-2.81105988231692,0.489726415284201,-0.877164187119347,-0.5436347759009,-0.572664233521017,-0.0861337071723957
-1.37522571263386,0.511855093540678,-0.954957350684526,0.478952919359994,0.189036824571792,-0.149031789478745
-1.99396204057739,0.685248621216754,-0.328350680280344,-0.204210321767481,-0.403377186777831,0.0469211164950105
-3.200780852774,0.754115643306271,-0.127586942889647,-0.0184908808357749,-0.578815339661404,0.0606494033638077
1.76779132587083,-2.16475302305888,-0.965684686676269,-0.0163432898959609,0.00902173897420908,0.0400177443615466
-0.950900480538774,-0.577044778567433,0.694036429928883,1.03201740230465,0.0881608404764074,0.032135175530399
0.506304203017964,-1.17945529010234,-0.678144935763997,-0.09380385817238,-0.188245491293343,0.211219805908302
2.49836929615212,-1.53879367995532,-0.641590027571591,0.108184195572391,-0.137400087304305,0.00556235871421799
-1.93785440727427,0.420092324206984,-0.144964739340894,0.664923552870292,-0.0019555209836394,0.0553554330631741
-0.810916484656653,-0.523302872582369,-0.603793848935142,-0.227789113704802,-0.256914559901889,0.126728220603254
-1.1302804918405,-0.0040533853098783,-0.196638428585278,0.437780732557275,0.009652361731133,0.0278542384792313
1.89883842536649,-1.26251476055832,-0.850826161933999,-0.0316810225090162,-0.114690173573901,0.1511851554971
2.60724573801464,-0.536849678489108,-1.34109165587323,-0.184591646518733,-0.0300148241613163,0.113933113987363
3.14120842015743,-2.66218323374278,-1.32922734337225,0.31041548321904,-0.239138759709402,-0.0561361566380501
3.59157734636976,-0.981900643648034,-0.821424240581227,0.318595119200151,-0.064950713246918,0.0340449900389226
-1.09311609220256,-0.133571745018762,-0.125214971781426,0.0861234290602378,-0.348485202210172,0.157674033019359
-1.79824486237064,0.285478796179856,-0.285436363012759,0.841798939251371,0.165778048868106,1.31511807465318e-05
-1.56553106772181,0.299069018507741,0.219500669940924,-0.0323513019725561,-0.469062448374957,0.179109678075093
1.12382786922395,0.292069415871637,-0.122441053689543,-0.0406558215166331,-0.0387705990949205,-0.290387341869479
2.61226422870091,0.438423081587348,-1.58549661004334,-0.668637479041248,-0.238598560712516,-0.23331860977294
1.02619217898458,0.380097687614301,0.264279901896546,0.145999439957939,-0.00672666054552596,-0.132798019367238
3.49466088140498,0.989453333820137,0.122685231934346,0.591179898047493,0.156328983277401,-0.249866671030086
2.90772815893757,1.66917936366244,0.619423926718381,0.248550048787452,0.251898942984721,-0.171191663246395
3.03433728534805,0.187894890136008,0.0205252558446838,0.501596829237829,-0.153001218090429,-0.304552359037618
0.251224244466599,2.72375689468546,-1.16286474974975,-0.281090788703176,-0.0843934200549389,-0.475883666204279
-1.33099988081105,-0.316174261971563,0.134879352467889,0.522675154206039,0.187139666729854,0.00686190277511595
-0.223335054845085,0.216917772933648,-0.123621734487722,0.39629417672725,0.0420921892834162,-0.163525130456115
-3.07448396742397,0.414869908828823,-0.559967104191288,0.714854016606948,0.282595025952504,0.0361112720181304
-0.00457000014979408,0.201550436644216,-0.161761353541076,0.463039381960297,0.0184780787940832,-0.157941833940282
