"PC1","PC2","PC3","PC4","PC5","PC6"
1.6834317963506,0.919899937385502,-0.212188801489645,0.506814396634901,0.236331004604674,0.242370324903507
-0.294895929554158,0.234534498349721,-0.0365174625332371,0.130019820771221,0.10508672422616,-0.0406816759830704
-0.067234813875712,0.125922699285492,0.157163205523458,0.403995092338475,0.209170903150543,-0.0594361491483728
2.0331628103857,0.764561538871657,-0.664957199507987,0.561526807853231,-0.0127957848453019,0.40598178627941
0.355678695271978,2.25095704553518,0.0602719455136012,-0.060582356757785,-0.285166252099489,-0.125501456373388
-0.418535494733441,0.894319630077699,-0.719482195822709,-0.122470046648181,-0.0652780555863912,0.375325585112031
-1.93644303906532,-1.43648475973557,0.438162550096395,0.825692690137674,-0.104624410407387,-0.069972741484616
-1.00761671382386,-0.216290961534497,1.25423274829901,0.351984764680894,0.0747490017965858,-0.167546158513076
0.415953355189372,0.942674367258413,-0.31180373096529,0.202658000945727,0.251145468592698,-0.280954116872479
-0.218157591423144,2.21296768304963,-0.00811632908040921,0.373758685709769,-0.0816757748433758,-0.448864539056049
0.516824914747013,1.97172839240475,-0.5037560242172,0.581388538197303,0.0644040154901491,-0.171942331969878
0.515780235419226,3.24392410431902,0.903564351228967,0.455702270772719,-0.675530287954263,-0.0510449873785992
-3.27368570958059,-1.93060201077572,0.416493453889895,0.984363377938897,-0.102777811170331,-0.0635560416699457
-1.39749246041697,0.452203584816558,-1.86117679981066,0.0718392054436219,0.312040748041511,-0.256333576663191
-0.113487208120509,1.13325707812334,-0.86006348532741,0.244365624490244,0.319347987795738,-0.228728724950908
-1.94053692017778,-0.385497583459512,-0.503193729440993,-0.275528832087122,0.0239481138400875,-0.00565954063493456
-2.28562673917206,-2.24769728092478,-0.484673365278316,-0.109647342296608,-0.271424498044059,-0.11727196291181
0.118559767883461,1.58670497599555,-0.756612600902888,0.143815404341932,-0.102470239989146,-0.0199290165567832
-2.38782820203098,-2.05603186042403,0.381503400269278,0.967625293392048,-0.155794246906788,-0.0193210870901611
-2.5452067428983,0.278427553095516,-0.921974462316783,-0.328342664453294,0.114410051461308,0.213460680782049
1.60442771702726,2.39589326376943,0.182142547578002,0.005225657593387,-0.399541572305337,-0.0909146431606319
-4.41380218386208,0.19986695073302,1.0909247321056,-0.549437405235193,0.203443070373113,0.170754670230002
-0.337404388806415,2.44811756736329,0.482100411632013,-0.288503418057415,-0.385259541030764,-0.116611045688757
0.609380814155947,-0.193404133513398,0.902040165421141,-0.566105694901977,0.0848500786002972,-0.155415337756821
1.15094831888842,-0.871548897642344,-0.381778181036332,0.603710979539506,0.327882213885518,0.11191723896719
-0.819278194173029,1.64280077297686,0.688065836561401,0.0609526765104211,0.148969256113307,0.0452509531918095
0.190403590411458,2.40769997208705,0.0300655286647194,-0.269657878819917,-0.373050266289381,-0.158999908186937
-4.353646502746,1.2498164158726,0.754802960637818,-0.890498533177108,0.320654393764309,0.416111475175956
-1.37916986411426,1.18195586292456,1.79373048072044,-0.137928565210656,0.240494613193496,-0.1230353857039
1.28993617996824,1.54832233806604,-0.58216682689465,0.0305485067490235,-0.104268704587986,-0.0635982819009676
3.63114025323205,0.441617331679601,0.309176981246972,-0.397028598563673,0.301896410983313,0.125645352328546
-0.158325019257165,1.71743489652439,-0.516887052960478,0.171023178323725,-0.374557835173109,0.174545819508272
0.422886434238893,2.33920061004211,0.544989158622012,0.0202771980217152,-0.106982520720619,-0.0531998631170281
