"Y","XS","XC","TP","rf","tmax","tmin","varpr","srad","wind","growth","Z","PC1","PC2","PC3","PC4","PC5","PC6"
-1.417166025,1,255.9402985,4.516675047,109.140625,8.33690105,0.626667018,0.679190575,9.38683508983503,2.917031567,"herb","Achillea",-2.9565650211524,0.248727991954502,-1.58771155058987,-0.945549759546079,0.147761807311336,-0.403261232311019
-1.335601247,1,256,5.35102432,91.40104167,10.04278119,1.798865924,0.733668363,9.35883984635048,2.81232685,"herb","Achillea",-2.43043484833198,0.57267858018723,-1.52300864096593,-0.396660847720513,0.239314954706186,-0.298580232402458
-1.944910649,0,251.8376511,8.508328676,70.16978777,12.56828879,4.049403448,0.871881799,9.40066482830564,3.239773512,"herb","Achillea",-1.54910148975584,0.525083251438766,-0.678551488761544,0.237817795780809,0.0939192615271165,-0.191956480276234
-1.463895609,0,237.2694135,6.73584837,70.49702688,11.10610297,2.385541019,0.827917552,9.32171317704585,3.671803364,"herb","Achillea",-2.31355514132032,0.46695382698891,-0.291607415797169,0.393086278594861,-0.0128127893141266,0.00932920354530862
-1.171182982,0,200.4378236,6.15970245,70.51732364,9.867409999,2.367702392,0.812955251,9.17498560675908,3.7569817,"herb","Achillea",-2.82863939821118,0.372194765655913,-0.359342231144817,0.888566601141862,0.255189863951505,0.0656790634471811
-0.820980552,1,264.1694915,4.032335744,88.43055556,8.910845052,-0.853625905,0.777766526,9.42528630322988,3.377401385,"herb","Aster",-2.81449977256804,0.488919117345923,-0.873761075052829,-0.528661060764181,-0.570358685590791,-0.084880073999138
-0.15082289,0,250.7312961,8.681317795,68.66273408,13.06343641,4.535619457,0.91324257,9.35809284227369,3.04923294,"herb","Aster",-1.3849989847717,0.508560405633213,-0.953408930372883,0.488219036351138,0.192961794858757,-0.14913027244042
-1.184170177,0,264.4801762,6.514421923,70.94444444,12.03895534,1.288268072,0.822603275,9.46403266179108,3.542407904,"herb","Aster",-1.99926226868728,0.683066211362989,-0.327883999973908,-0.191624272150404,-0.399980785652327,0.0475145424604562
-2.024953356,0,240.4857143,3.209082837,72.07352941,8.317488712,-1.217652902,0.740780124,9.35055489713769,3.893741688,"herb","Aster",-3.2031257181208,0.75186479225762,-0.128138715199233,-0.00336001182008182,-0.573307208688063,0.0614630692267941
-2.664990712,1,381.4382022,17.03931945,109.2583333,22.60127904,11.87184608,1.476830648,9.6617699624392,3.107335066,"herb","Aster",1.74966109152372,-2.15656264607772,-0.962125389196873,-0.0134460831243891,0.00996337729790306,0.0398691799188251
-0.891598119,1,246.220104,11.05274065,66.28278186,14.9408181,7.373033064,1.08473898,9.3728437283027,4.310575182,"herb","Aster",-0.961246041426718,-0.575679763823062,0.688700069189134,1.03895229975169,0.0951505308166978,0.0316843820528394
0.742413422,0,316.7245763,13.88524005,95.28720238,19.74169697,7.856541452,1.260029301,9.5962969256645,3.31260827,"herb","Bidens",0.492650914648314,-1.17481838564201,-0.675967338241957,-0.0872097638010239,-0.185716669372357,0.211018208661542
0.932164081,1,476.6995448,18.87756106,86.84761905,24.39132376,12.69521691,1.489219385,9.75793129298144,3.038838939,"herb","Bidens",2.47944993241544,-1.53334704063952,-0.63952430810908,0.109485923630862,-0.136051054068629,0.00573019420445203
0.788389176,1,235.7656877,7.830539498,64.0629561,12.1939552,3.406767669,0.888931123,9.31969467434024,3.722461562,"herb","Bidens",-1.94545943736721,0.417561963093476,-0.146829899212809,0.675438361323028,0.00439485698307071,0.0550630530926833
0.336472237,1,295.2236842,10.44589019,91.24088542,15.74472353,4.676906917,1.057644291,9.52020619636018,3.436228122,"herb","Bidens",-0.820492817946928,-0.520843306037621,-0.601890974699636,-0.218040921719507,-0.254398363973843,0.126877312239491
1.589235205,1,266.4266589,9.833739514,71.19384442,14.50545253,5.211034713,0.986467827,9.41474052291126,3.628959164,"herb","Bidens",-1.13972313872958,-0.0046491432016048,-0.197734844841757,0.446673531406736,0.0143039036821353,0.0276583607686437
0.76033843,0,428.1398176,16.43754054,89.00058685,23.42622321,10.79852363,1.397006103,9.70624916435127,2.959978546,"herb","Bidens",1.88145002259424,-1.25807179132288,-0.847989092770337,-0.0283862889441893,-0.113095115490599,0.150990427072333
0.21511138,0,423.0298103,18.21547677,76.43534483,25.44011264,11.25097055,1.369208822,9.78245816994299,2.335271502,"herb","Bidens",2.58833599894659,-0.535761109018615,-1.33638965814022,-0.182335313183298,-0.0298415136592996,0.113715231979149
0.405465108,1,529.4954219,19.89808315,107.7039982,25.20547379,14.57339256,1.735189398,9.74521534587385,2.76357462,"herb","Bidens",3.11859813581749,-2.65270522975791,-1.32421928261852,0.309953814078582,-0.237047674190553,-0.055721092496704
0.784266774,1,584.0740741,21.01782725,67.56884058,27.56011252,14.38524454,1.543287887,9.82893109636694,2.600561557,"herb","Bidens",3.56980642455623,-0.979562417032158,-0.819221272579805,0.317450284029076,-0.0632774552306929,0.0339786345341141
