"Y","XS","XC","TP","rf","tmax","tmin","varpr","srad","wind","growth","Z","PC1","PC2","PC3","PC4","PC5","PC6"
1.91692261218206,0,382.5571776,22.08076213,47.24430424,29.61549432,14.99961307,1.606205767,9.82391281326496,2.639123533,"herb","Datura",1.6834317963506,0.919899937385502,-0.212188801489645,0.506814396634901,0.236331004604674,0.242370324903507
2.67414864942653,0,571.0281457,16.49603451,55.77562831,22.40364314,10.53484894,1.21733032,9.73235496589753,3.19639862,"herb","Datura",-0.294895929554158,0.234534498349721,-0.0365174625332371,0.130019820771221,0.10508672422616,-0.0406816759830704
2.42657107277504,0,443.8858483,18.17448234,53.58607958,22.70734574,11.59231355,1.343924821,9.70154698151208,3.211523019,"herb","Datura",-0.067234813875712,0.125922699285492,0.157163205523458,0.403995092338475,0.209170903150543,-0.0594361491483728
2.00911563924465,0,382.5535714,22.59061177,53.30172414,31.29893444,14.92056286,1.576830308,9.80660694505552,2.258143997,"herb","Datura",2.0331628103857,0.764561538871657,-0.664957199507987,0.561526807853231,-0.0127957848453019,0.40598178627941
1.883000776325,1,691.6116505,21.73383123,26.09639303,28.15008765,14.29059474,1.002031507,9.95471253869072,3.397394946,"herb","Datura",0.355678695271978,2.25095704553518,0.0602719455136012,-0.060582356757785,-0.285166252099489,-0.125501456373388
1.96009478404727,1,375.0538922,16.54966181,42.61828964,24.91281901,8.284613972,1.003254199,9.81361327973191,2.982117206,"herb","Datura",-0.418535494733441,0.894319630077699,-0.719482195822709,-0.122470046648181,-0.0652780555863912,0.375325585112031
2.15064530068617,1,336.7070608,12.5248479,66.96788392,16.11629133,7.370476949,1.090757503,9.42604009058457,3.642486866,"herb","Datura",-1.93644303906532,-1.43648475973557,0.438162550096395,0.825692690137674,-0.104624410407387,-0.069972741484616
-0.655466113592257,1,303.6200466,14.99271481,64.21964353,19.74706758,11.18952578,1.272679179,9.62235088278947,4.077917499,"herb","Hyoscyamus",-1.00761671382386,-0.216290961534497,1.25423274829901,0.351984764680894,0.0747490017965858,-0.167546158513076
-2.30258509299405,1,339.0306122,18.44844012,39.78052805,24.3070494,13.01459368,1.27954072,9.83351347160631,2.912865913,"herb","Hyoscyamus",0.415953355189372,0.942674367258413,-0.31180373096529,0.202658000945727,0.251145468592698,-0.280954116872479
-0.64017529579384,0,360,19.15743525,5.55,25.3247348,14.11862145,0.938193069,9.90449288052456,3.45585832,"herb","Hyoscyamus",-0.218157591423144,2.21296768304963,-0.00811632908040921,0.373758685709769,-0.0816757748433758,-0.448864539056049
-1.46967597005894,1,354.8611111,20.61828022,7.556074766,27.49237879,14.17567574,1.131531051,9.88973891568317,2.9226694,"herb","Hyoscyamus",0.516824914747013,1.97172839240475,-0.5037560242172,0.581388538197303,0.0644040154901491,-0.171942331969878
-0.658552535795446,1,395.725,24.95965713,3.355,31.98120172,17.70619496,0.939051284,9.96956106684366,3.996993208,"herb","Hyoscyamus",0.515780235419226,3.24392410431902,0.903564351228967,0.455702270772719,-0.675530287954263,-0.0510449873785992
-0.510825623765991,0,235.8384984,8.282910412,60.21405005,11.98781209,3.95205156,0.878045609,9.31847200184796,3.923190963,"herb","Hyoscyamus",-3.27368570958059,-1.93060201077572,0.416493453889895,0.984363377938897,-0.102777811170331,-0.0635560416699457
-0.478035800943,0,327.9565217,10.93942976,21.95341207,18.49185713,5.596936182,0.78526623,9.76934963944382,2.430961178,"herb","Hyoscyamus",-1.39749246041697,0.452203584816558,-1.86117679981066,0.0718392054436219,0.312040748041511,-0.256333576663191
-0.22314355131421,0,333.3913043,15.50489941,22.98655914,23.32522477,10.86218957,1.109718631,9.84167048594619,2.766561484,"herb","Hyoscyamus",-0.113487208120509,1.13325707812334,-0.86006348532741,0.244365624490244,0.319347987795738,-0.228728724950908
-1.95474909772252,1,526.7234043,11.03678561,61.22526042,17.08326766,4.845734539,0.849677238,9.6657384265848,3.314529795,"herb","Nicotiana",-1.94053692017778,-0.385497583459512,-0.503193729440993,-0.275528832087122,0.0239481138400875,-0.00565954063493456
-2.30258509299405,1,269,7.689296,102.1041667,13.11926575,3.584128776,0.893592775,9.44412543462923,3.1115528,"herb","Nicotiana",-2.28562673917206,-2.24769728092478,-0.484673365278316,-0.109647342296608,-0.271424498044059,-0.11727196291181
-2.52572864430826,1,560.75,17.76350075,24.61458333,26.34712675,11.68526515,1.000708905,9.87906837912036,2.86492715,"herb","Nicotiana",0.118559767883461,1.58670497599555,-0.756612600902888,0.143815404341932,-0.102470239989146,-0.0199290165567832
-2.30258509299405,1,329.5704225,10.66075715,73.56925566,14.22911154,5.834119662,1.054818998,9.33328407821339,3.635671511,"herb","Nicotiana",-2.38782820203098,-2.05603186042403,0.381503400269278,0.967625293392048,-0.155794246906788,-0.0193210870901611
-2.00248050054371,1,347.8275862,10.27353903,35.7326856,17.30512216,2.395026847,0.644461648,9.72267722965276,3.363340739,"herb","Nicotiana",-2.5452067428983,0.278427553095516,-0.921974462316783,-0.328342664453294,0.114410051461308,0.213460680782049
-2.97201574693668,1,666.7202073,24.85137659,36.86958874,31.97582289,17.71126362,1.226637128,9.99378012289329,3.138598485,"herb","Nicotiana",1.60442771702726,2.39589326376943,0.182142547578002,0.005225657593387,-0.399541572305337,-0.0909146431606319
-1.98050159382493,1,769.3181818,6.065101273,39.07407407,12.29989197,0.639323856,0.535319442,9.65075038614316,5.098877769,"herb","Nicotiana",-4.41380218386208,0.19986695073302,1.0909247321056,-0.549437405235193,0.203443070373113,0.170754670230002
-1.96041483525819,0,701.1967213,20.17824308,25.08782435,26.9300849,13.21288283,0.849738264,9.96475444758036,3.894601207,"herb","Nicotiana",-0.337404388806415,2.44811756736329,0.482100411632013,-0.288503418057415,-0.385259541030764,-0.116611045688757
-2.64789627828246,1,605.5,18.19089215,101.975,23.152204,13.23013957,1.517022216,9.77964431608882,3.46428492,"herb","Nicotiana",0.609380814155947,-0.193404133513398,0.902040165421141,-0.566105694901977,0.0848500786002972,-0.155415337756821
-3.16060691674423,1,581.627907,15.55218347,78.92210146,24.34608578,12.51584773,1.696476653,9.63095922261686,2.385542252,"herb","Nicotiana",1.15094831888842,-0.871548897642344,-0.381778181036332,0.603710979539506,0.327882213885518,0.11191723896719
-2.39032400730205,1,733.7034884,17.61166543,23.8879056,23.97856585,11.03998368,1.062328591,9.84896746395915,4.015794074,"herb","Nicotiana",-0.819278194173029,1.64280077297686,0.688065836561401,0.0609526765104211,0.148969256113307,0.0452509531918095
-2.54593135162578,1,685.05,20.96205957,27.15476191,27.93692981,13.89899179,0.907068816,9.98461171491897,3.461392761,"herb","Nicotiana",0.190403590411458,2.40769997208705,0.0300655286647194,-0.269657878819917,-0.373050266289381,-0.158999908186937
-1.21066179247673,0,730.8,7.2178584,19.33333333,14.7457918,-0.31051258,0.430344182,9.79649700520933,5.08821234,"herb","Nicotiana",-4.353646502746,1.2498164158726,0.754802960637818,-0.890498533177108,0.320654393764309,0.416111475175956
-1.79576749062559,0,744.8671329,16.30496119,41.91157946,20.94897803,11.1617033,1.141501846,9.7969898972467,4.760405501,"herb","Nicotiana",-1.37916986411426,1.18195586292456,1.79373048072044,-0.137928565210656,0.240494613193496,-0.1230353857039
-1.16667701958224,1,690.1636364,21.56160961,42.36486486,28.99703095,14.71051619,1.256411208,9.92269967267413,2.632431343,"herb","Nicotiana",1.28993617996824,1.54832233806604,-0.58216682689465,0.0305485067490235,-0.104268704587986,-0.0635982819009676
-3.32423634052603,0,636.9090909,26.01771318,106.4238095,32.47953423,19.12898494,2.089444109,9.93218976956669,2.362385089,"herb","Nicotiana",3.63114025323205,0.441617331679601,0.309176981246972,-0.397028598563673,0.301896410983313,0.125645352328546
-3.03655426807425,0,349.4215054,18.74568794,24.07565511,27.24216883,11.27548211,0.891896266,9.85962719895761,3.128178507,"herb","Nicotiana",-0.158325019257165,1.71743489652439,-0.516887052960478,0.171023178323725,-0.374557835173109,0.174545819508272
-2.29263476214088,0,695.6317016,22.05224547,24.0158046,28.5015661,14.91287828,1.131654903,9.95480428414903,3.683015812,"herb","Nicotiana",0.422886434238893,2.33920061004211,0.544989158622012,0.0202771980217152,-0.106982520720619,-0.0531998631170281
-3.79869432012114,0,469.3106796,21.83678281,150.5780662,27.17476984,17.68734867,2.077289459,9.70840794764536,2.654419349,"herb","Nicotiana",2.80522050363604,-1.37077647576725,0.906304764071229,-0.394289334810694,-0.0265683146813839,-0.0610992223670917
