"Y","XS","XC","TP","rf","tmax","tmin","varpr","srad","wind","growth","Z","PC1","PC2","PC3","PC4","PC5","PC6"
1.46093790411566,1,475.456,24.04148761,140.1008006,28.98581053,20.18055282,2.426151385,9.84591784153686,2.484290613,"shrub","Cestrum",-3.6021287160502,0.968866190864092,-0.717679556422428,-0.442775662480404,-0.420542018131221,0.0723422874365299
1.66483477565439,1,528.7772727,18.46732816,132.3232601,23.99178255,14.10205946,1.715066219,9.83944482314018,2.717954651,"shrub","Cestrum",-1.39523229340358,0.847806370153574,-0.0738650378395331,-1.08554411711304,-0.157516733984253,0.176044920194729
0.466873736236808,1,427.1868132,24.0508961,122.5612094,29.10105947,19.32774139,2.337047312,9.80277709856386,3.315432723,"tree","Cestrum",-2.77829823602208,0.652613425332298,-1.65079279330117,-0.149053164981996,-0.234185141806477,-0.209709041482609
1.52605630349505,0,434.5,22.94588074,112.4898727,28.64113592,17.70163308,2.141595561,9.815470130016,2.408527782,"tree","Cestrum",-2.7833478553198,0.605709791528132,-0.177526135722,-0.104669950319723,-0.290793621911457,-0.0685581387128643
0.648777232824005,0,501.2649573,16.30202888,113.4128788,21.18117193,10.3950526,1.377078671,9.70068848597604,2.446375519,"shrub","Cestrum",-0.110068378213244,1.30138247380858,0.801359128402315,-0.530422093754921,0.0110745544721833,0.153822103578912
1.85604795911042,1,677.795,21.04228066,107.4298878,26.84585441,15.97566512,1.923869017,9.73023221291169,2.628464255,"shrub","Cestrum",-1.86764696301022,0.87517159973544,-0.200496208569242,0.105537914434514,-0.049706273938942,-0.0591690249124976
1.57733132815049,1,421.6428571,24.42796675,133.0342262,29.68401782,20.6023355,2.493789882,9.85114601156162,3.85408312,"tree","Cestrum",-3.0035434696396,0.499127800268097,-2.57317495491598,-0.46334231492063,-0.303761087435851,-0.281860727987003
1.17433799919625,1,476.9566327,22.31506937,150.8890238,27.06472153,17.2214351,2.098909494,9.78691553498872,2.577368281,"shrub","Cestrum",-2.61286119310418,1.35025401313022,-0.444996686943075,-0.704742672535733,-0.0238538267860043,0.0143596270154229
-2.99573227355399,1,560.6690647,24.28645791,192.6641414,29.44505067,19.37680064,2.438066786,9.65203545235031,1.901165668,"tree","Cestrum",-3.90364526609966,2.72415385236145,-0.0951967766576376,-0.338071061890133,0.357719941665595,-0.126747242509944
1.247606841346,0,479.4393443,18.46226068,133.3085242,24.4119351,13.62072133,1.728688544,9.76496359434223,2.118707385,"shrub","Cestrum",-1.6164367353031,1.32140820102133,0.717002324788503,-0.686499108036566,-0.0604506281430382,0.119954015880451
1.91692261218206,0,382.5571776,22.08076213,47.24430424,29.61549432,14.99961307,1.606205767,9.82391281326496,2.639123533,"herb","Datura",-1.46040513933555,-0.80716122783211,0.252537629794113,0.556028598423762,0.0132370717911177,-0.246642961973249
2.67414864942653,0,571.0281457,16.49603451,55.77562831,22.40364314,10.53484894,1.21733032,9.73235496589753,3.19639862,"herb","Datura",0.639540491149086,-0.0588360221478339,0.0740051398623107,0.137839029386431,-0.0335169886565157,0.0261015259461235
2.42657107277504,0,443.8858483,18.17448234,53.58607958,22.70734574,11.59231355,1.343924821,9.70154698151208,3.211523019,"herb","Datura",0.412600276121913,0.0790298522506265,-0.11143793232965,0.42912564543327,-0.0969926653111881,0.0464560974572243
2.00911563924465,0,382.5535714,22.59061177,53.30172414,31.29893444,14.92056286,1.576830308,9.80660694505552,2.258143997,"herb","Datura",-1.81135491391421,-0.688317727968166,0.754652171952475,0.629459115915546,0.278916449055465,-0.37394799608245
1.883000776325,1,691.6116505,21.73383123,26.09639303,28.15008765,14.29059474,1.002031507,9.95471253869072,3.397394946,"herb","Datura",-0.221226245962181,-2.14599426531696,-0.198760914509164,-0.117032317276549,0.385604864205239,0.199401858605248
2.76000994003292,1,471.0254237,21.96923086,117.2091417,25.63229841,16.86181488,1.978083721,9.72168724446845,2.758288213,"shrub","Datura",-1.88414371771636,1.12887641542926,-0.500591301672384,0.00123634146579459,-0.117246179065709,0.158922826109637
2.60845083587946,1,372.8,18.04730543,62.18098958,24.42755745,10.59217372,1.25268846,9.75327229385407,2.879859022,"shrub","Datura",0.140366073634608,-0.103188919336769,0.44775789160391,0.0628949628635999,0.103740595658624,-0.162651629078599
1.96009478404727,1,375.0538922,16.54966181,42.61828964,24.91281901,8.284613972,1.003254199,9.81361327973191,2.982117206,"herb","Datura",0.72295674768083,-0.828892031852868,0.719871881734936,-0.121363759791656,0.167999220240063,-0.393527082702232
2.15064530068617,1,336.7070608,12.5248479,66.96788392,16.11629133,7.370476949,1.090757503,9.42604009058457,3.642486866,"herb","Datura",2.46059862720532,1.77466311986714,-0.295440320515267,0.883381462900666,0.16111982040193,0.101185306307282
2.62466859216316,0,351.1082411,15.92770722,34.48264146,23.45242277,9.360221561,0.975023179,9.79675790226333,3.301904539,"shrub","Datura",1.02608891355842,-0.887519427163327,0.256788255635167,0.0474603686836019,0.106244864073462,-0.0898949405791713
-0.655466113592257,1,303.6200466,14.99271481,64.21964353,19.74706758,11.18952578,1.272679179,9.62235088278947,4.077917499,"herb","Hyoscyamus",1.38105631114086,0.548746500203762,-1.21862522868047,0.364401870853743,0.0469346032520486,0.165633466965862
-2.30258509299405,1,339.0306122,18.44844012,39.78052805,24.3070494,13.01459368,1.27954072,9.83351347160631,2.912865913,"herb","Hyoscyamus",-0.140561714717176,-0.816676325167325,0.286986459928285,0.18978837180047,-0.209892697148514,0.276786462342923
-0.64017529579384,0,360,19.15743525,5.55,25.3247348,14.11862145,0.938193069,9.90449288052456,3.45585832,"herb","Hyoscyamus",0.39330109689729,-2.07824091277203,-0.174722682873365,0.310867967035617,0.111166094547087,0.53223115363441
-1.46967597005894,1,354.8611111,20.61828022,7.556074766,27.49237879,14.17567574,1.131531051,9.88973891568317,2.9226694,"herb","Hyoscyamus",-0.330649221943639,-1.88685640586878,0.382066770948488,0.561828981869932,0.0367775598404029,0.231653567869307
-0.658552535795446,1,395.725,24.95965713,3.355,31.98120172,17.70619496,0.939051284,9.96956106684366,3.996993208,"herb","Hyoscyamus",-0.507740057880904,-3.07382625507144,-1.14192879708509,0.396269343624475,0.918239565372841,0.230846874180109
-0.510825623765991,0,235.8384984,8.282910412,60.21405005,11.98781209,3.95205156,0.878045609,9.31847200184796,3.923190963,"herb","Hyoscyamus",3.8919647982726,2.30716473808492,-0.272175463387507,1.04507712280549,0.108067667900893,0.0879585255926296
-0.478035800943,0,327.9565217,10.93942976,21.95341207,18.49185713,5.596936182,0.78526623,9.76934963944382,2.430961178,"herb","Hyoscyamus",1.82933098911819,-0.434501314531717,1.8421574039826,0.0448125336106265,-0.478003780549886,0.215814677171561
-0.22314355131421,0,333.3913043,15.50489941,22.98655914,23.32522477,10.86218957,1.109718631,9.84167048594619,2.766561484,"herb","Hyoscyamus",0.412983380044772,-1.06012720069992,0.801942928150111,0.224639273576285,-0.322670488783063,0.21289341719607
-0.420071260497527,1,716.5333333,19.83054759,70.62198068,25.67977854,14.10152885,1.705984572,9.75000855707841,2.835600854,"shrub","Lycium",-0.976968791637837,0.177872872076193,-0.0814293991573951,0.352987291676197,-0.237040921477347,-0.0799557369633862
-0.478035800943,1,645.9711538,21.46953533,66.6255814,27.51571309,15.01938945,1.772131443,9.71775252527504,2.765780367,"shrub","Lycium",-1.31105963651796,0.170286529820054,-0.102735531759344,0.711649647008266,-0.0642669732687522,-0.206125648791388
2.25742034903965,0,723.7105263,17.86729127,15.08986928,24.70537476,10.65450763,1.023934699,9.91144445624883,3.482346022,"shrub","Lycium",0.72671898040851,-1.80364474586645,-0.0276834805475044,-0.0634058196446549,-0.163040328427102,-0.0353248429038769
0.748014082000785,1,338.7615894,18.53045231,20.65054311,27.02195731,10.89330717,0.834164682,9.86537513171994,3.209678044,"shrub","Lycium",0.556359478412451,-1.74743997205775,0.406019723462167,0.117331190337759,0.50730977917621,-0.103165469711554
0.323821119067654,1,733.0865103,17.90004942,23.41308793,24.09720199,11.19103543,1.035714125,9.85839372379401,4.003462369,"shrub","Lycium",1.0327948341927,-1.5332893212703,-0.796481389675094,-0.00571133771242549,0.0313576817572749,-0.0242666337008145
0.53062825106217,1,251.7553011,9.53410716,60.08970963,13.39964198,6.014123443,0.995795444,9.28271788217245,4.601502321,"shrub","Lycium",3.80356928955616,2.23278561247331,-1.40703622689026,1.32868747190341,0.344844676278744,0.000917490863702297
0.322083499169113,1,366.6329588,19.39481971,29.58805477,27.94322666,11.48420916,1.063191931,9.83658188845839,3.02415464,"shrub","Lycium",0.0287871686758968,-1.37472915737454,0.421607535542178,0.278455784579387,0.395773246140834,-0.27414948160709
-0.563874844855806,0,372.2985075,21.1514732,19.40804598,27.46682208,13.99167531,1.514075501,9.83264840648271,3.019531545,"shrub","Lycium",-0.652617202644175,-1.23183001146323,-0.0297475955038562,0.750278736356021,-0.320472802564823,-0.146419792346432
0.632335041163188,0,754,9.1271207,31.9125,14.89460763,3.359269585,0.677471982,9.84846516476732,3.355682255,"shrub","Lycium",2.91230696486455,-0.623710263552652,0.866465626831106,-0.886716308266447,-0.774530148111256,0.214244678995194
1.33605314468314,1,352.4647887,18.80021236,22.00600601,23.34887105,11.96118391,1.248744829,9.79744808588768,3.196454063,"shrub","Lycium",0.439768629201964,-0.917800499278636,0.0539325299060206,0.501409127042995,-0.336772352169507,0.168753465282767
-0.383312303467031,1,389.9882353,22.59995935,88.41372549,27.00183104,17.01377053,2.029751342,9.74835895186678,3.99364245,"shrub","Lycium",-1.2801788506898,0.224867325030458,-2.08476814485899,0.248438272287322,-0.154155994345932,-0.26255903559896
0.975314072323616,1,288.9246411,11.80391633,78.89154511,15.15153324,7.19736881,1.124374625,9.38074683513405,3.62408558,"shrub","Lycium",2.53149426510246,2.24739735305616,-0.323652131074424,0.874764166049308,0.18917994809487,0.139802891982937
0.685518153395454,1,712.9135802,17.50505407,37.23767123,25.23437188,9.770711295,1.090724348,9.90183721898454,2.80685794,"shrub","Lycium",0.212304812416765,-1.25007053107881,0.818828970874406,-0.293184946442742,-0.135106270862233,-0.166249879393283
0.93883469630905,1,327.9066667,16.38625353,22.14435695,24.52943934,8.731020775,0.671765015,9.86549919260359,3.689492697,"shrub","Lycium",1.50580904362306,-1.72377247677752,0.0447480847894585,-0.233928085833326,0.466877928190544,-0.132586901726698
1.96666470407687,0,697.9473684,18.76568784,8.519607843,25.058487,11.60869306,1.228230003,9.88211569468146,3.881905376,"shrub","Lycium",0.659842078170362,-1.77989492182649,-0.74893920411956,0.264350278507176,-0.328311050630658,-0.177528783473631
1.01494078264049,1,699.8,15.0029954,12.69444444,20.88617433,9.512911483,0.995894417,9.87310780941982,4.412123983,"shrub","Lycium",1.8749169668738,-1.61562392152992,-1.1430483732744,-0.171054219677362,-0.399604796774419,0.0471244436950765
0.0784414263065625,0,676,19.24667003,21.43197279,27.24551912,10.76137752,0.937487624,9.9626021110159,2.689394971,"shrub","Lycium",-0.0092654830557363,-1.98421184744766,1.05557334254579,-0.238505189617436,0.0852042350682362,-0.0670787722163371
0.567130339976458,1,305.3955056,15.00994546,44.00350501,20.65913876,10.0236706,1.204393187,9.68209384185742,3.264966118,"shrub","Lycium",1.08158031252217,0.098636851889237,0.0516610415370744,0.458705759356884,-0.204656078276227,0.126288095533207
0.930588036574979,1,743.0921758,16.17860934,40.2856721,20.6638632,11.14279404,1.178333499,9.76188655202975,5.040914085,"shrub","Lycium",1.85709693221243,-0.771853676201069,-2.31627394959872,-0.0309507990827801,-0.0771325275817715,-0.00116801398882344
0.391798814944345,1,350.9491525,20.69232963,21.25938438,28.71502421,12.49836288,0.931078813,9.87050777623979,2.933691373,"shrub","Lycium",-0.0807204713663288,-1.78596233384491,0.58135361311299,0.302085179876999,0.569259462530594,-0.058532395235221
0.559615787935423,1,279.0740741,9.859449044,81.88505747,15.64295959,4.731232193,0.982903261,9.51542424572287,3.38346391,"shrub","Lycium",2.57080316349007,1.68231565967469,0.298914149026398,0.0611613818295885,0.0513406846302862,-0.0936031001793314
0.523307401268047,1,717.2287234,17.31160256,31.45498783,24.8682109,9.487783771,1.054859123,9.90037936662702,3.009729098,"shrub","Lycium",0.472927130955388,-1.36863735593084,0.613045410834715,-0.261666860323089,-0.147993557058041,-0.182717091113329
0.361582880291315,1,336.5645933,18.03105012,22.25922096,23.06404467,13.85267634,1.494866487,9.78734318122317,4.127345016,"shrub","Lycium",0.502213959027318,-0.951990972292803,-1.47567490365752,0.608155246162538,-0.51295738902715,0.123131587633805
-0.567395975254385,0,683.3333333,22.69463975,98.53921569,24.85839512,18.68470465,2.077097388,9.81002304572903,3.765746024,"shrub","Lycium",-1.59976419795146,0.307028471352245,-1.95029168532181,-0.127136647514928,-0.489171015683006,0.319842264294243
0.395010650204305,1,378.7777778,20.80151746,13.6547619,27.16687,13.41052014,1.576885871,9.85495735464753,2.665857757,"shrub","Lycium",-0.816764263623858,-1.2555984711619,0.459501754889339,0.76602139926604,-0.619946057193014,-0.16460397807006
-0.544727175441672,1,627.3421053,22.87202266,58.34375,28.26719332,16.96247758,1.954324191,9.69653238564112,2.946432995,"shrub","Lycium",-1.63751082757947,0.12261151108412,-0.590257876570395,1.11945383565587,-0.174048947070011,-0.164997822995632
0.0380662008064563,1,731.1717172,17.05098154,29.17068965,23.97182346,9.89605526,1.08885535,9.86721762173929,3.107439741,"shrub","Lycium",0.59795385358629,-1.20261023850229,0.430050700370155,-0.0786820950713804,-0.215377939703287,-0.0701622816056357
0.99117554506587,1,712.254902,17.5520552,28.78196347,25.83755267,9.230330548,0.980629909,9.92981720298513,2.858011411,"shrub","Lycium",0.372221891729675,-1.61269702738346,0.894325267426387,-0.344498544618337,-0.0443772868445486,-0.237361219608465
-1.10866262452161,1,366.9565217,21.295018,18.96388889,26.87445263,13.76687407,1.558489968,9.83241856920535,2.929587367,"shrub","Lycium",-0.660472626668068,-1.14016172869491,0.0781679229782066,0.754222046875246,-0.479959372640637,-0.126038577184424
0.922511343687211,0,708.3552632,18.45291599,31.2469697,26.15108329,10.32404822,1.11236046,9.90864589189819,2.765069304,"shrub","Lycium",0.0309555117360706,-1.42085951989687,0.834676309854835,-0.153808474252528,-0.112173264461355,-0.189228383059425
0.601470391988041,1,334.9705882,18.7598576,34.47462406,24.68936691,14.10923172,1.449207643,9.8407674107443,3.31120127,"shrub","Lycium",-0.255260060021121,-0.961939458118529,-0.414071113515469,0.324759248832585,-0.384973232336793,0.201235535033485
-0.0790432073404529,1,433.3291139,22.80339947,12.5182212,28.47809473,16.01466642,1.37532618,9.89047886578165,2.938810613,"shrub","Lycium",-0.941884391225832,-1.77127057131821,0.0477519704484147,0.701778994417924,-0.109717477398268,0.22261923534762
-1.95474909772252,1,526.7234043,11.03678561,61.22526042,17.08326766,4.845734539,0.849677238,9.6657384265848,3.314529795,"herb","Nicotiana",2.40727512039919,0.543953768622442,0.56320357594598,-0.287861733911086,-0.0909727210708527,-0.0434345970951076
-2.30258509299405,1,269,7.689296,102.1041667,13.11926575,3.584128776,0.893592775,9.44412543462923,3.1115528,"herb","Nicotiana",2.90228119772625,2.50359610590408,0.730200642665403,-0.0776703751506169,0.141697052899676,0.106511994175493
-2.52572864430826,1,560.75,17.76350075,24.61458333,26.34712675,11.68526515,1.000708905,9.87906837912036,2.86492715,"herb","Nicotiana",0.110749615562796,-1.52693045678286,0.683779905556641,0.119173843638631,0.161440661032005,0.06202959098155
-2.30258509299405,1,329.5704225,10.66075715,73.56925566,14.22911154,5.834119662,1.054818998,9.33328407821339,3.635671511,"herb","Nicotiana",2.97928357759742,2.42339134522308,-0.187673089734906,1.04503949486061,0.201126601767884,0.0536350946817536
-2.00248050054371,1,347.8275862,10.27353903,35.7326856,17.30512216,2.395026847,0.644461648,9.72267722965276,3.363340739,"herb","Nicotiana",2.99738035054974,-0.190896838271667,0.902859087418642,-0.355077087360363,-0.177738245763221,-0.288441547583048
-2.97201574693668,1,666.7202073,24.85137659,36.86958874,31.97582289,17.71126362,1.226637128,9.99378012289329,3.138598485,"herb","Nicotiana",-1.53983205539635,-2.29480305904315,-0.287907801850147,-0.034947169902742,0.575079770671413,0.196702126779491
-1.98050159382493,1,769.3181818,6.065101273,39.07407407,12.29989197,0.639323856,0.535319442,9.65075038614316,5.098877769,"herb","Nicotiana",4.89404095066573,0.0806267754752586,-1.1943752211744,-0.609036169541877,-0.213663312071093,-0.291692817564539
-1.96041483525819,0,701.1967213,20.17824308,25.08782435,26.9300849,13.21288283,0.849738264,9.96475444758036,3.894601207,"herb","Nicotiana",0.465843392200615,-2.31339744370491,-0.663523866899259,-0.369350517846911,0.476864226912492,0.188176283925526
-2.64789627828246,1,605.5,18.19089215,101.975,23.152204,13.23013957,1.517022216,9.77964431608882,3.46428492,"herb","Nicotiana",-0.29582412376919,0.434450808580442,-0.791170493819638,-0.570299753942714,0.00808391404429083,0.104427117366479
-3.12356564506388,1,516.4833086,18.1212221,41.17458827,23.80040068,11.61746028,1.244971807,9.78927394924467,3.310604528,"shrub","Nicotiana",0.399056143396243,-0.65480388671796,-0.12250198245271,0.210939325299403,-0.104058094236245,0.0246977839206113
-3.16060691674423,1,581.627907,15.55218347,78.92210146,24.34608578,12.51584773,1.696476653,9.63095922261686,2.385542252,"herb","Nicotiana",-0.752594243488041,1.05178872129845,0.582337369652292,0.692465307198809,-0.166976422537879,-0.144806258400061
-2.39032400730205,1,733.7034884,17.61166543,23.8879056,23.97856585,11.03998368,1.062328591,9.84896746395915,4.015794074,"herb","Nicotiana",1.05277588415459,-1.45908874608236,-0.82242729339721,0.0257917028790103,-0.00209419536736277,-0.0632397985767735
-2.54593135162578,1,685.05,20.96205957,27.15476191,27.93692981,13.89899179,0.907068816,9.98461171491897,3.461392761,"herb","Nicotiana",-0.066270567634457,-2.31516163612064,-0.185477067411518,-0.344243911334882,0.441716063475062,0.236696220300958
-1.21066179247673,0,730.8,7.2178584,19.33333333,14.7457918,-0.31051258,0.430344182,9.79649700520933,5.08821234,"herb","Nicotiana",4.75951299265748,-1.06963914578187,-0.949989710269808,-0.976489680144622,-0.302432855451494,-0.577746102746301
-1.79576749062559,0,744.8671329,16.30496119,41.91157946,20.94897803,11.1617033,1.141501846,9.7969898972467,4.760405501,"herb","Nicotiana",1.6454660711906,-0.879331511551545,-1.92040309541867,-0.185078155436821,-0.0927525293584921,0.0741903856042458
-1.16667701958224,1,690.1636364,21.56160961,42.36486486,28.99703095,14.71051619,1.256411208,9.92269967267413,2.632431343,"herb","Nicotiana",-1.10920315550943,-1.48724259760573,0.553418377438974,0.015115271544164,0.20494453896917,0.10893040344503
-3.32423634052603,0,636.9090909,26.01771318,106.4238095,32.47953423,19.12898494,2.089444109,9.93218976956669,2.362385089,"herb","Nicotiana",-3.46171558056308,-0.321583768606812,-0.147371654901887,-0.352665346282109,-0.0370688942024194,-0.185848306025158
-3.03655426807425,0,349.4215054,18.74568794,24.07565511,27.24216883,11.27548211,0.891896266,9.85962719895761,3.128178507,"herb","Nicotiana",0.367688662300251,-1.63849422340589,0.435224005939501,0.149610536096346,0.488418943920186,-0.0983601544483605
-2.29263476214088,0,695.6317016,22.05224547,24.0158046,28.5015661,14.91287828,1.131654903,9.95480428414903,3.683015812,"herb","Nicotiana",-0.30288875969648,-2.19937678157937,-0.700583768021842,-0.0280591797262337,0.275496104959127,0.0993360133279954
-3.79869432012114,0,469.3106796,21.83678281,150.5780662,27.17476984,17.68734867,2.077289459,9.70840794764536,2.654419349,"herb","Nicotiana",-2.48893308690356,1.64022589777772,-0.587818441405004,-0.324895415719779,0.223960694360953,0.0343130220767236
-2.17155683058764,0,334.5,15.25581512,52.035461,21.92411898,7.662801133,0.996951904,9.73692855825004,3.137351768,"herb","Nicotiana",1.25872742912631,-0.169137905432821,0.52465138697684,-0.0740728056870812,0.0849033025044769,-0.204020612140514
-2.89679232569909,0,378.0819672,20.5410939,51.30081301,27.21526373,14.664692,1.680204929,9.73073409969456,3.514034218,"herb","Nicotiana",-0.649350549875893,-0.322196530076357,-0.952874391226538,0.73504136785818,-0.0196273575076624,-0.304331329138101
-2.27108642593467,0,707.751693,20.72733316,23.78439631,27.22451068,13.5908018,0.946875387,9.92916368521446,3.419499567,"herb","Nicotiana",0.0842443051699211,-2.02849172022563,-0.138273526325803,-0.0549088049806144,0.378755596776412,0.221327029519749
-2.43497428103979,1,704.8461538,14.79497762,27.25416667,19.6897876,8.1361628,0.951101923,9.81581300133145,4.25509511,"herb","Nicotiana",2.12630988713975,-1.02769742953905,-0.85714063294102,-0.25241477300602,-0.297589494199594,-0.00254566599753536
-2.2876964805003,1,722.1846847,16.25914858,52.11328321,21.32372503,10.0160707,1.091212164,9.73921775469195,3.535795548,"herb","Nicotiana",1.14982385582239,-0.218091539620703,-0.236653334734104,0.00937450091546836,0.0193002172072217,0.102576777802965
-2.65926003693278,0,433.0567246,17.62145217,86.49650994,21.37738375,11.534211,1.415853938,9.62795829392123,2.806377371,"shrub","Nicotiana",0.167325569775223,1.12584848274329,0.270286518359155,0.274524459616243,0.0147036617119672,0.179294548676695
-3.01593498087151,0,371.3063063,18.83148241,32.22123894,26.76481759,10.9104121,1.117484544,9.83068470372292,2.994532808,"herb","Nicotiana",0.135657613764482,-1.17197483690751,0.461038761511124,0.215846749498029,0.187184190551284,-0.264202893892513
-2.76780020550798,1,715,20.88770222,18.00793651,28.27162112,13.79909846,0.880441135,9.94462835335226,4.059612814,"herb","Nicotiana",0.390889556416073,-2.45668360836919,-0.932651065598895,-0.0962616874245729,0.615728557504949,0.0528500259362337
-3.91202300542815,1,660.04,24.49383336,29.47587719,32.97516861,18.45103547,1.158717247,10.0038031271521,3.022262034,"herb","Nicotiana",-1.69211113880075,-2.550213638476,-0.124928962643892,0.102752763977798,0.722516554049387,0.281469240398474
