"Y","XS","XC","TP","rf","tmax","tmin","varpr","srad","wind","growth","Z","PC1","PC2","PC3","PC4","PC5","PC6"
0.693147181,0,304.0037736,9.826940662,71.93867925,15.14985847,4.503969307,0.979733147,9.50676743281104,2.789549982,"herb","Brassica",-0.0860398988883577,0.768942506938305,1.46010783601117,0.00717259608462495,0.173499001635446,0.0105586387689738
1.131402111,1,470.978022,18.10989943,89.8525641,24.54518823,11.67440611,1.446347413,9.78672765398393,2.141961576,"herb","Brassica",3.42938532741366,2.71083560475542,1.06714485017968,0.565054415146088,0.154365433398332,0.320870703777519
1.34820301,0,316.9767442,16.80045875,50.47416021,20.45649722,13.14550984,1.290093026,9.69251040323988,4.106817146,"herb","Brassica",2.29137860692454,-0.136147153473663,-1.54602900822891,-0.0529428586268241,-0.0351368651820589,-0.242258779837132
-0.17888746,0,252.9745763,8.712923859,56.2404661,12.99951103,4.426383308,0.885671507,9.34668025970866,3.64079584,"herb","Brassica",-1.04712274625149,-0.353822705023747,0.363501042113775,-0.518713641641882,-0.130050360338261,-0.011103189035249
-1.255968099,0,462.7283237,15.22461483,49.31743738,20.37581677,10.07317152,1.187512537,9.69698607550261,3.819127499,"herb","Brassica",1.85611430161095,-0.381356093051783,-0.682639417045513,0.127656886696251,0.082711473998565,0.0358889494480907
1.574100848,0,298.952381,15.55394145,56.3452381,19.32820752,11.78064826,1.307780562,9.63563404364549,3.184161905,"herb","Brassica",2.25145588948178,0.645923145372668,-0.173804616456995,-0.508414017263054,0.0651785430031031,-0.195638426997199
1.240285447,0,298.3272727,15.32842544,52.3969697,19.56408471,11.09212883,1.2946487,9.66000455368853,3.868260153,"herb","Brassica",1.96287293880413,0.0279869589664866,-1.0458441866217,-0.183572987676353,0.230038003562148,-0.0266870749156035
1.033184483,1,353.6953552,11.85261725,78.36116803,16.68389032,7.021316638,1.130154573,9.51544155546359,3.404829606,"herb","Brassica",0.341631777575548,1.11047670527877,0.0858913214373869,0.195281697966456,0.175750354192073,0.101222968785754
1.537297235,0,312,17.554136,40.44444444,20.67767967,14.43107833,1.573594333,9.71670773926909,4.1363751,"herb","Brassica",3.23293981608639,-0.0365401516450417,-2.10636372760061,-0.831037488110874,0.614261402442991,-0.0383752427069875
1.193922468,0,246.8513717,9.064077177,69.01817926,13.0523625,5.075766,0.945079344,9.30205375286578,3.841381476,"herb","Brassica",-1.21240557400693,0.300616917631534,-0.148949046303804,-0.343035419837303,-0.161784908151554,0.0569276957505622
-0.223143551,1,277.2143865,11.18405069,65.30752233,15.69376089,6.674287943,1.029763261,9.43504641636207,3.73191572,"herb","Brassica",-0.158667761363409,0.253778179887584,-0.190096150852215,-0.134878938807246,-0.0913735864948786,0.0748583060108882
1.047318994,0,288.1419234,10.94376193,67.32395736,15.16585869,6.721568725,1.035716786,9.4202382348016,3.734251709,"herb","Brassica",-0.260443574492227,0.377574336715075,-0.221378533676549,-0.174189971673549,-0.0681848501488623,0.0214504890292154
0.335328726,1,366.9541284,16.14570488,51.06116208,21.30519101,10.98655437,1.252979219,9.74695158876298,3.3118986,"herb","Brassica",2.52138702883519,0.0613945891836061,-0.121221582760713,0.0126308425952987,0.113021363654689,-0.0299806021076264
0.989541194,0,329.6,13.017547,93.66111111,17.6524728,8.382252476,1.250081119,9.53005916147992,2.565534273,"herb","Brassica",1.0591456494849,2.49022981896607,0.929029015569573,0.0950487058614742,0.155112821460191,0.0440316669997145
0.711576316,0,268.0114735,8.37853226,71.12187893,12.68948045,4.067609339,0.904996758,9.34531855823986,3.565735854,"herb","Brassica",-1.26322743440455,0.371249427898376,0.420771255537419,-0.182463176991281,-0.032576147479916,-0.00801442170196154
0.317077038,0,294.0984456,11.31151676,55.80073402,16.66610867,5.956961206,0.9294725,9.64788887215356,3.288655123,"herb","Brassica",0.467081188600965,-0.402228307096671,0.823257959747207,0.328583654843585,0.104457740718906,-0.216215206559073
1.947394761,0,308.625,15.90444365,43.47395833,19.81788319,11.99131823,1.354571153,9.69279834972629,3.654720544,"herb","Brassica",2.51926664483157,-0.141673357312427,-0.866488428534048,-0.562841828164068,0.31663898548578,-0.111811494163821
0.405465108,1,626.1564537,18.25366989,29.70672172,24.74872703,11.75856175,1.051803837,9.84411863315155,3.673014422,"herb","Brassica",2.93012096440644,-1.55776389985511,-0.270012293726096,0.464624446733468,-0.568127732401211,-0.0109877253213465
-0.618203822,0,216.0412441,7.13827335,67.29454023,10.98735831,3.289221787,0.853545217,9.22405251141603,3.631007872,"herb","Cardamine",-1.89472377980046,0.183885632242573,0.428779857565717,-0.614011414192147,-0.177605012267087,0.0182178896862389
-1.7837913,1,146.0344658,-2.929204754,62.12986214,0.439148167,-6.297603043,0.471271149,9.03944330641201,4.175276602,"herb","Cardamine",-5.57669507721863,-1.18694773528813,1.06925549902875,-0.724010531917359,0.69248388493831,-0.173602669020187
3.873282177,0,214.0876754,7.3204923,74.10262191,10.98041942,3.660544005,0.856330232,9.2274498957301,3.752585793,"herb","Cardamine",-1.9883950805352,0.443267496024492,0.193561357753171,-0.383293376414559,-0.207518211852881,-0.039380838038863
0.621865979,1,296.8076256,10.36708376,85.34965338,16.02322698,4.710910502,1.049373244,9.52197288704417,3.50123535,"herb","Cardamine",-0.304857644692345,1.10977555115074,0.26705465298754,0.655284235734393,0.340227637767211,0.236329573544473
-1.771956842,1,251.6396516,9.358977887,88.03117311,13.19928831,5.518667135,0.981704598,9.30747031228427,3.934160728,"herb","Cardamine",-1.36573883318741,1.18090516060858,-0.445481262766978,0.167435937801456,-0.139694284709768,0.0282245202012161
